"country","taxid","country_date","count"
"AT","485","2020-07-16",2
"AT","485","2020-07-22",1
"AT","485","2020-08-01",1
"AT","485","2020-08-05",1
"AT","485","2020-08-20",1
"AT","485","2020-09-02",1
"AT","485","2020-09-09",1
"AT","485","2020-09-24",1
"AT","485","2020-10-29",1
"AT","485","2020-11-25",1
"AT","485","2020-12-02",1
"AT","485","2020-12-09",1
"AT","485","2020-12-10",1
"AT","485","2020-12-20",1
"AT","485","2020-12-23",2
"AT","485","2020-12-29",1
"AT","485","2022",1
"AT","502","2019-03-18",1
"AT","502","2019-06-14",1
"AT","562","2013",3
"AT","562","2015",27
"AT","562","2016",7
"AT","562","2017",17
"AT","562","2018",7
"AT","562","2019",34
"AT","562","2019-04-10",1
"AT","562","2019-07",2
"AT","562","2019-08-07",1
"AT","562","2020",50
"AT","562","2020-01-21",1
"AT","562","2020-02-04",1
"AT","562","2020-02-11",1
"AT","562","2020-03-03",1
"AT","562","2020-04-27",1
"AT","562","2020-05-06",249
"AT","562","2020-05-26",1
"AT","562","2020-08-05",1
"AT","562","2020-09-30",1
"AT","562","2020-10-14",1
"AT","562","2020-10-15",1
"AT","562","2020-10-29",1
"AT","562","2020-11-11",1
"AT","562","2020-11-16",1
"AT","562","2021",4
"AT","562","2021-06-25",1
"AT","562","2021-11",1
"AT","562","2022",7
"AT","562","2022-03",1
"AT","562","2022-03-02",1
"AT","562","2022-04-25",5
"AT","562","2022-06-29",1
"AT","562","2022-07-19",1
"AT","562","2022-08-22",1
"AT","562","2022-10-01",4
"AT","562","2023-01-30",1
"AT","562","2023-03-11",1
"AT","562","2023-05-17",1
"AT","562","2023-10-25",1
"AT","562","2023-11-09",1
"AT","562","2024-01-17",1
"AT","573","2012-10-03",1
"AT","573","2013",9
"AT","573","2014",19
"AT","573","2016-09-12",1
"AT","573","2017",1
"AT","573","2018",59
"AT","573","2018-12-13",1
"AT","573","2019",30
"AT","573","2020",6
"AT","573","2022-04-25",5
"AT","712213","2017-01-03",1
"AU","1031542","2013",5
"AU","1031542","2018",2
"AU","1270","2016-06-28",1
"AU","1280","1980",1
"AU","1280","1981",5
"AU","1280","1982",11
"AU","1280","1989",12
"AU","1280","1990",14
"AU","1280","1991",9
"AU","1280","1992",6
"AU","1280","1995",5
"AU","1280","1998",3
"AU","1280","1999",3
"AU","1280","2000",3
"AU","1280","2001",5
"AU","1280","2002",5
"AU","1280","2003",7
"AU","1280","2004",16
"AU","1280","2004-05-20",1
"AU","1280","2004-10-21",1
"AU","1280","2005",13
"AU","1280","2005-10-20",1
"AU","1280","2006",13
"AU","1280","2006-04-27",2
"AU","1280","2007",272
"AU","1280","2007-06-13",1
"AU","1280","2007-09-28",1
"AU","1280","2007-12-14",1
"AU","1280","2007-12-17",2
"AU","1280","2007-12-24",1
"AU","1280","2007-12-26",1
"AU","1280","2008",284
"AU","1280","2008-01-26",3
"AU","1280","2008-01-28",1
"AU","1280","2008-01-29",1
"AU","1280","2008-01-31",2
"AU","1280","2008-02-07",1
"AU","1280","2008-02-11",1
"AU","1280","2008-04-03",3
"AU","1280","2008-04-20",1
"AU","1280","2008-08-09",1
"AU","1280","2008-08-15",1
"AU","1280","2008-12-05",1
"AU","1280","2009",3
"AU","1280","2010",1
"AU","1280","2010-02-11",1
"AU","1280","2010-03-05",1
"AU","1280","2010-03-10",1
"AU","1280","2010-03-18",1
"AU","1280","2011",124
"AU","1280","2011-03-08",1
"AU","1280","2011-03-10",1
"AU","1280","2011-03-15",1
"AU","1280","2011-03-16",1
"AU","1280","2011-04-11",1
"AU","1280","2011-07-04",1
"AU","1280","2011-07-27",2
"AU","1280","2011-08-10",1
"AU","1280","2011-08-24",3
"AU","1280","2011-08-29",3
"AU","1280","2011-09-07",3
"AU","1280","2011-09-19",1
"AU","1280","2011-09-26",7
"AU","1280","2011-10-25",1
"AU","1280","2011-10-26",2
"AU","1280","2011-11-02",1
"AU","1280","2011-11-05",2
"AU","1280","2011-11-09",1
"AU","1280","2011-11-16",1
"AU","1280","2011-11-30",1
"AU","1280","2011-12-11",1
"AU","1280","2011-12-28",1
"AU","1280","2012",156
"AU","1280","2012-01-06",1
"AU","1280","2012-01-12",3
"AU","1280","2012-01-31",1
"AU","1280","2012-02-01",2
"AU","1280","2012-02-04",1
"AU","1280","2012-02-08",2
"AU","1280","2012-02-13",1
"AU","1280","2012-02-14",1
"AU","1280","2012-02-15",1
"AU","1280","2012-02-16",1
"AU","1280","2012-02-17",1
"AU","1280","2012-02-23",1
"AU","1280","2012-02-29",1
"AU","1280","2012-03-01",1
"AU","1280","2012-03-02",1
"AU","1280","2012-03-06",1
"AU","1280","2012-03-19",2
"AU","1280","2012-03-20",1
"AU","1280","2012-03-22",1
"AU","1280","2012-03-23",1
"AU","1280","2012-03-26",6
"AU","1280","2012-03-28",2
"AU","1280","2012-04-15",1
"AU","1280","2012-04-30",2
"AU","1280","2012-05-01",1
"AU","1280","2012-05-09",4
"AU","1280","2012-05-16",1
"AU","1280","2012-05-23",2
"AU","1280","2012-06-06",2
"AU","1280","2012-06-07",1
"AU","1280","2012-06-20",1
"AU","1280","2012-07-02",3
"AU","1280","2012-07-25",1
"AU","1280","2012-07-27",1
"AU","1280","2012-08-01",3
"AU","1280","2012-08-13",1
"AU","1280","2012-08-22",2
"AU","1280","2012-11-05",1
"AU","1280","2012-11-06",1
"AU","1280","2012-11-09",1
"AU","1280","2012-11-12",2
"AU","1280","2012-11-21",2
"AU","1280","2012-11-28",1
"AU","1280","2012-11-30",1
"AU","1280","2012-12-12",1
"AU","1280","2012-12-13",2
"AU","1280","2012-12-14",1
"AU","1280","2012-12-18",1
"AU","1280","2013",176
"AU","1280","2013-01-07",2
"AU","1280","2013-01-09",3
"AU","1280","2013-01-12",1
"AU","1280","2013-01-17",1
"AU","1280","2013-01-22",1
"AU","1280","2013-01-24",2
"AU","1280","2013-02-10",1
"AU","1280","2013-02-11",1
"AU","1280","2013-02-12",1
"AU","1280","2013-02-25",1
"AU","1280","2013-02-26",1
"AU","1280","2013-02-28",1
"AU","1280","2013-03-08",1
"AU","1280","2013-03-20",1
"AU","1280","2013-03-21",1
"AU","1280","2013-03-22",3
"AU","1280","2013-03-27",3
"AU","1280","2013-04-02",1
"AU","1280","2013-04-06",1
"AU","1280","2013-04-08",1
"AU","1280","2013-04-10",1
"AU","1280","2013-04-15",1
"AU","1280","2013-04-16",1
"AU","1280","2013-04-17",1
"AU","1280","2013-04-27",1
"AU","1280","2013-05-06",1
"AU","1280","2013-05-08",2
"AU","1280","2013-05-13",1
"AU","1280","2013-05-15",1
"AU","1280","2013-05-16",1
"AU","1280","2013-05-17",1
"AU","1280","2013-06-03",1
"AU","1280","2013-06-04",3
"AU","1280","2013-06-08",1
"AU","1280","2013-06-13",2
"AU","1280","2013-06-20",1
"AU","1280","2013-06-25",2
"AU","1280","2013-07-03",1
"AU","1280","2013-07-13",1
"AU","1280","2013-07-17",3
"AU","1280","2013-07-21",1
"AU","1280","2013-07-24",4
"AU","1280","2013-07-30",1
"AU","1280","2013-07-31",1
"AU","1280","2013-08-17",1
"AU","1280","2013-08-21",5
"AU","1280","2013-08-29",2
"AU","1280","2013-09-10",2
"AU","1280","2013-09-12",2
"AU","1280","2013-09-16",5
"AU","1280","2013-09-17",1
"AU","1280","2013-09-22",1
"AU","1280","2013-09-28",1
"AU","1280","2013-10-02",1
"AU","1280","2013-10-03",1
"AU","1280","2013-10-08",1
"AU","1280","2013-10-12",1
"AU","1280","2013-10-23",5
"AU","1280","2013-11-06",8
"AU","1280","2013-11-08",3
"AU","1280","2013-11-09",2
"AU","1280","2013-11-11",1
"AU","1280","2013-11-12",4
"AU","1280","2013-11-13",10
"AU","1280","2013-11-15",3
"AU","1280","2013-11-18",3
"AU","1280","2013-11-20",1
"AU","1280","2013-11-25",1
"AU","1280","2013-11-27",1
"AU","1280","2013-11-28",2
"AU","1280","2013-11-30",1
"AU","1280","2013-12-01",1
"AU","1280","2013-12-02",1
"AU","1280","2013-12-04",3
"AU","1280","2013-12-05",1
"AU","1280","2013-12-06",1
"AU","1280","2013-12-07",2
"AU","1280","2013-12-08",1
"AU","1280","2013-12-09",4
"AU","1280","2013-12-10",8
"AU","1280","2013-12-11",5
"AU","1280","2013-12-18",1
"AU","1280","2013-12-19",7
"AU","1280","2013-12-31",1
"AU","1280","2014",67
"AU","1280","2014-01-03",1
"AU","1280","2014-01-07",2
"AU","1280","2014-01-08",3
"AU","1280","2014-01-10",1
"AU","1280","2014-01-14",1
"AU","1280","2014-01-17",4
"AU","1280","2014-01-20",1
"AU","1280","2014-01-21",2
"AU","1280","2014-01-23",1
"AU","1280","2014-01-24",2
"AU","1280","2014-01-30",1
"AU","1280","2014-02-02",1
"AU","1280","2014-02-04",1
"AU","1280","2014-02-06",1
"AU","1280","2014-02-07",4
"AU","1280","2014-02-10",4
"AU","1280","2014-02-17",1
"AU","1280","2014-02-26",1
"AU","1280","2014-03-08",1
"AU","1280","2014-03-10",5
"AU","1280","2014-03-12",2
"AU","1280","2014-03-19",3
"AU","1280","2014-03-20",2
"AU","1280","2014-03-22",1
"AU","1280","2014-03-26",1
"AU","1280","2014-03-29",1
"AU","1280","2014-04-01",1
"AU","1280","2014-04-02",1
"AU","1280","2014-04-03",1
"AU","1280","2014-04-06",1
"AU","1280","2014-04-10",5
"AU","1280","2014-04-14",1
"AU","1280","2014-04-15",2
"AU","1280","2014-04-17",1
"AU","1280","2014-04-18",1
"AU","1280","2014-04-19",1
"AU","1280","2014-04-23",1
"AU","1280","2014-04-30",1
"AU","1280","2014-05-01",1
"AU","1280","2014-05-05",2
"AU","1280","2014-05-14",4
"AU","1280","2014-05-15",1
"AU","1280","2014-05-21",2
"AU","1280","2014-05-22",2
"AU","1280","2014-05-23",1
"AU","1280","2014-05-25",1
"AU","1280","2014-05-26",3
"AU","1280","2014-05-27",1
"AU","1280","2014-05-28",2
"AU","1280","2014-05-29",3
"AU","1280","2014-06-01",1
"AU","1280","2014-06-02",2
"AU","1280","2014-06-03",1
"AU","1280","2014-06-05",2
"AU","1280","2014-06-07",1
"AU","1280","2014-06-10",1
"AU","1280","2014-06-11",6
"AU","1280","2014-06-12",3
"AU","1280","2014-06-14",1
"AU","1280","2014-06-16",1
"AU","1280","2014-06-20",1
"AU","1280","2014-06-25",1
"AU","1280","2014-06-26",1
"AU","1280","2014-06-28",2
"AU","1280","2014-06-30",1
"AU","1280","2014-07-02",4
"AU","1280","2014-07-04",2
"AU","1280","2014-07-05",1
"AU","1280","2014-07-07",6
"AU","1280","2014-07-11",2
"AU","1280","2014-07-15",1
"AU","1280","2014-07-16",1
"AU","1280","2014-07-17",2
"AU","1280","2014-07-19",1
"AU","1280","2014-07-23",1
"AU","1280","2014-07-26",1
"AU","1280","2014-07-27",1
"AU","1280","2014-07-28",1
"AU","1280","2014-08-04",5
"AU","1280","2014-08-13",2
"AU","1280","2014-08-15",1
"AU","1280","2014-08-27",1
"AU","1280","2014-08-28",1
"AU","1280","2014-09-03",3
"AU","1280","2014-09-04",1
"AU","1280","2014-09-06",1
"AU","1280","2014-09-07",1
"AU","1280","2014-09-09",1
"AU","1280","2014-09-10",1
"AU","1280","2014-09-15",3
"AU","1280","2014-09-17",7
"AU","1280","2014-09-18",2
"AU","1280","2014-10-01",1
"AU","1280","2014-10-10",2
"AU","1280","2014-10-21",2
"AU","1280","2014-10-22",2
"AU","1280","2014-10-24",1
"AU","1280","2014-10-25",1
"AU","1280","2014-10-27",1
"AU","1280","2014-10-29",2
"AU","1280","2014-11-01",1
"AU","1280","2014-11-04",1
"AU","1280","2014-11-05",3
"AU","1280","2014-11-13",4
"AU","1280","2014-11-17",1
"AU","1280","2014-11-19",1
"AU","1280","2014-11-20",1
"AU","1280","2014-12-01",2
"AU","1280","2014-12-03",2
"AU","1280","2014-12-05",1
"AU","1280","2014-12-09",1
"AU","1280","2014-12-12",1
"AU","1280","2014-12-13",1
"AU","1280","2014-12-15",1
"AU","1280","2014-12-17",1
"AU","1280","2015",45
"AU","1280","2015-01",2
"AU","1280","2015-01-05",3
"AU","1280","2015-01-06",2
"AU","1280","2015-01-07",2
"AU","1280","2015-01-08",1
"AU","1280","2015-01-13",1
"AU","1280","2015-01-14",2
"AU","1280","2015-01-15",1
"AU","1280","2015-01-18",1
"AU","1280","2015-01-19",1
"AU","1280","2015-01-25",1
"AU","1280","2015-01-29",2
"AU","1280","2015-02-12",1
"AU","1280","2015-02-20",1
"AU","1280","2015-02-23",4
"AU","1280","2015-02-25",2
"AU","1280","2015-03-02",2
"AU","1280","2015-03-04",1
"AU","1280","2015-03-10",1
"AU","1280","2015-03-11",1
"AU","1280","2015-03-17",1
"AU","1280","2015-03-21",2
"AU","1280","2015-03-23",1
"AU","1280","2015-03-26",1
"AU","1280","2015-04-01",6
"AU","1280","2015-04-02",1
"AU","1280","2015-04-04",1
"AU","1280","2015-04-07",2
"AU","1280","2015-04-10",1
"AU","1280","2015-04-18",1
"AU","1280","2015-04-23",1
"AU","1280","2015-04-26",1
"AU","1280","2015-04-28",2
"AU","1280","2015-05-06",1
"AU","1280","2015-05-09",1
"AU","1280","2015-05-11",1
"AU","1280","2015-05-12",1
"AU","1280","2015-05-13",1
"AU","1280","2015-05-17",1
"AU","1280","2015-05-28",1
"AU","1280","2015-06-02",1
"AU","1280","2015-06-12",1
"AU","1280","2015-06-18",1
"AU","1280","2015-06-21",1
"AU","1280","2015-06-24",5
"AU","1280","2015-06-26",1
"AU","1280","2015-07-21",1
"AU","1280","2015-07-25",1
"AU","1280","2015-07-27",2
"AU","1280","2015-07-28",1
"AU","1280","2015-07-29",3
"AU","1280","2015-07-30",1
"AU","1280","2015-08-01",1
"AU","1280","2015-08-03",1
"AU","1280","2015-08-06",1
"AU","1280","2015-08-07",2
"AU","1280","2015-08-10",1
"AU","1280","2015-08-11",1
"AU","1280","2015-08-16",1
"AU","1280","2015-08-17",1
"AU","1280","2015-09-02",2
"AU","1280","2015-09-21",1
"AU","1280","2015-09-24",2
"AU","1280","2015-10",10
"AU","1280","2015-10-03",1
"AU","1280","2015-10-09",1
"AU","1280","2015-10-21",1
"AU","1280","2015-10-22",1
"AU","1280","2015-10-23",1
"AU","1280","2015-10-30",1
"AU","1280","2015-11-06",1
"AU","1280","2015-11-11",1
"AU","1280","2015-11-18",2
"AU","1280","2015-11-30",3
"AU","1280","2015-12-02",4
"AU","1280","2015-12-08",2
"AU","1280","2015-12-17",1
"AU","1280","2015-12-24",1
"AU","1280","2015-12-27",1
"AU","1280","2015-12-29",1
"AU","1280","2016",127
"AU","1280","2016-01-01",1
"AU","1280","2016-01-02",1
"AU","1280","2016-01-07",1
"AU","1280","2016-01-12",1
"AU","1280","2016-01-14",1
"AU","1280","2016-01-20",1
"AU","1280","2016-01-21",1
"AU","1280","2016-01-23",1
"AU","1280","2016-01-25",2
"AU","1280","2016-01-26",1
"AU","1280","2016-02-03",1
"AU","1280","2016-02-07",1
"AU","1280","2016-02-10",5
"AU","1280","2016-02-11",1
"AU","1280","2016-02-16",1
"AU","1280","2016-02-22",1
"AU","1280","2016-03-13",1
"AU","1280","2016-03-17",1
"AU","1280","2016-03-25",1
"AU","1280","2016-04-28",2
"AU","1280","2016-05-11",1
"AU","1280","2016-05-19",2
"AU","1280","2016-05-23",1
"AU","1280","2016-05-27",1
"AU","1280","2016-06-02",1
"AU","1280","2016-06-09",1
"AU","1280","2016-07-02",1
"AU","1280","2016-07-12",1
"AU","1280","2016-07-15",1
"AU","1280","2016-07-17",1
"AU","1280","2016-07-27",1
"AU","1280","2016-07-31",1
"AU","1280","2016-08-01",1
"AU","1280","2016-08-15",1
"AU","1280","2016-08-31",1
"AU","1280","2016-09-01",1
"AU","1280","2016-09-18",1
"AU","1280","2016-09-19",1
"AU","1280","2016-09-21",3
"AU","1280","2016-09-22",1
"AU","1280","2016-09-23",2
"AU","1280","2016-09-24",1
"AU","1280","2016-09-29",1
"AU","1280","2016-10-12",2
"AU","1280","2016-10-21",1
"AU","1280","2016-12-04",1
"AU","1280","2017",295
"AU","1280","2017-01",9
"AU","1280","2017-01-01",10
"AU","1280","2017-01-05",1
"AU","1280","2017-01-07",1
"AU","1280","2017-01-08",1
"AU","1280","2017-01-10",1
"AU","1280","2017-01-16",1
"AU","1280","2017-01-18",1
"AU","1280","2017-01-22",1
"AU","1280","2017-01-23",1
"AU","1280","2017-01-25",1
"AU","1280","2017-01-26",2
"AU","1280","2017-01-31",1
"AU","1280","2017-02-03",1
"AU","1280","2017-02-04",1
"AU","1280","2017-02-15",1
"AU","1280","2017-02-17",1
"AU","1280","2017-03-06",1
"AU","1280","2017-03-09",1
"AU","1280","2017-03-14",1
"AU","1280","2017-03-19",1
"AU","1280","2017-04-13",1
"AU","1280","2017-04-21",1
"AU","1280","2017-04-28",8
"AU","1280","2017-05-12",1
"AU","1280","2017-05-18",2
"AU","1280","2017-05-22",1
"AU","1280","2017-06-03",1
"AU","1280","2017-07-09",1
"AU","1280","2017-07-13",1
"AU","1280","2017-08-13",1
"AU","1280","2017-08-15",1
"AU","1280","2017-08-30",2
"AU","1280","2017-09-03",1
"AU","1280","2017-09-08",1
"AU","1280","2017-09-13",1
"AU","1280","2017-09-18",1
"AU","1280","2017-10-08",1
"AU","1280","2017-10-09",2
"AU","1280","2017-10-11",1
"AU","1280","2017-10-12",1
"AU","1280","2017-10-14",2
"AU","1280","2017-10-16",4
"AU","1280","2017-10-18",1
"AU","1280","2017-10-22",1
"AU","1280","2017-10-26",1
"AU","1280","2017-11-03",1
"AU","1280","2017-11-04",1
"AU","1280","2017-11-05",1
"AU","1280","2017-11-10",1
"AU","1280","2017-11-11",1
"AU","1280","2017-11-14",1
"AU","1280","2017-11-23",1
"AU","1280","2017-11-24",1
"AU","1280","2017-12-01",1
"AU","1280","2017-12-04",1
"AU","1280","2017-12-07",1
"AU","1280","2017-12-14",1
"AU","1280","2017-12-31",2
"AU","1280","2018",743
"AU","1280","2018-01-04",3
"AU","1280","2018-01-08",1
"AU","1280","2018-01-09",3
"AU","1280","2018-01-10",1
"AU","1280","2018-01-11",1
"AU","1280","2018-01-12",1
"AU","1280","2018-01-15",1
"AU","1280","2018-01-29",2
"AU","1280","2018-01-30",1
"AU","1280","2018-01-31",1
"AU","1280","2018-02-02",6
"AU","1280","2018-02-04",1
"AU","1280","2018-02-05",2
"AU","1280","2018-02-07",2
"AU","1280","2018-02-08",1
"AU","1280","2018-02-09",2
"AU","1280","2018-02-12",3
"AU","1280","2018-02-13",1
"AU","1280","2018-02-15",2
"AU","1280","2018-02-19",3
"AU","1280","2018-02-20",4
"AU","1280","2018-02-22",1
"AU","1280","2018-02-23",3
"AU","1280","2018-02-26",3
"AU","1280","2018-02-27",4
"AU","1280","2018-02-28",2
"AU","1280","2018-03-02",1
"AU","1280","2018-03-05",1
"AU","1280","2018-03-09",2
"AU","1280","2018-03-10",1
"AU","1280","2018-03-12",2
"AU","1280","2018-03-13",2
"AU","1280","2018-03-19",4
"AU","1280","2018-03-20",4
"AU","1280","2018-03-21",2
"AU","1280","2018-03-23",2
"AU","1280","2018-03-26",4
"AU","1280","2018-03-27",1
"AU","1280","2018-03-28",1
"AU","1280","2018-03-29",3
"AU","1280","2018-04-01",1
"AU","1280","2018-04-02",1
"AU","1280","2018-04-03",1
"AU","1280","2018-04-06",2
"AU","1280","2018-04-09",1
"AU","1280","2018-04-11",1
"AU","1280","2018-04-12",2
"AU","1280","2018-04-13",1
"AU","1280","2018-04-15",1
"AU","1280","2018-04-16",3
"AU","1280","2018-04-17",3
"AU","1280","2018-04-18",1
"AU","1280","2018-04-20",1
"AU","1280","2018-04-23",2
"AU","1280","2018-04-24",1
"AU","1280","2018-04-26",1
"AU","1280","2018-04-27",1
"AU","1280","2018-04-30",2
"AU","1280","2018-05-02",3
"AU","1280","2018-05-03",1
"AU","1280","2018-05-04",2
"AU","1280","2018-05-05",2
"AU","1280","2018-05-08",2
"AU","1280","2018-05-09",2
"AU","1280","2018-05-11",5
"AU","1280","2018-05-12",1
"AU","1280","2018-05-14",7
"AU","1280","2018-05-15",6
"AU","1280","2018-05-20",1
"AU","1280","2018-05-22",1
"AU","1280","2018-05-23",1
"AU","1280","2018-05-27",1
"AU","1280","2018-05-28",7
"AU","1280","2018-05-29",2
"AU","1280","2018-05-30",1
"AU","1280","2018-06-01",1
"AU","1280","2018-06-02",1
"AU","1280","2018-06-04",1
"AU","1280","2018-06-11",7
"AU","1280","2018-06-12",1
"AU","1280","2018-06-13",1
"AU","1280","2018-06-15",1
"AU","1280","2018-06-19",1
"AU","1280","2018-06-23",1
"AU","1280","2018-06-25",1
"AU","1280","2018-06-26",2
"AU","1280","2018-06-28",2
"AU","1280","2018-07-01",3
"AU","1280","2018-07-02",1
"AU","1280","2018-07-06",1
"AU","1280","2018-07-09",2
"AU","1280","2018-07-10",2
"AU","1280","2018-07-12",2
"AU","1280","2018-07-13",3
"AU","1280","2018-07-15",1
"AU","1280","2018-07-16",3
"AU","1280","2018-07-17",1
"AU","1280","2018-07-18",2
"AU","1280","2018-07-19",2
"AU","1280","2018-07-20",1
"AU","1280","2018-07-22",1
"AU","1280","2018-07-23",1
"AU","1280","2018-07-27",2
"AU","1280","2018-08-10",7
"AU","1280","2018-08-12",1
"AU","1280","2018-08-13",3
"AU","1280","2018-08-14",1
"AU","1280","2018-08-21",2
"AU","1280","2018-08-22",1
"AU","1280","2018-08-24",2
"AU","1280","2018-08-25",1
"AU","1280","2018-08-27",13
"AU","1280","2018-08-28",2
"AU","1280","2018-08-30",1
"AU","1280","2018-08-31",1
"AU","1280","2018-09-04",1
"AU","1280","2018-09-05",2
"AU","1280","2018-09-06",3
"AU","1280","2018-09-07",1
"AU","1280","2018-09-10",1
"AU","1280","2018-09-11",6
"AU","1280","2018-09-13",1
"AU","1280","2018-09-14",1
"AU","1280","2018-09-24",1
"AU","1280","2018-09-25",1
"AU","1280","2018-09-28",3
"AU","1280","2018-09-30",2
"AU","1280","2018-10-01",1
"AU","1280","2018-10-02",2
"AU","1280","2018-10-03",1
"AU","1280","2018-10-05",1
"AU","1280","2018-10-08",3
"AU","1280","2018-10-09",4
"AU","1280","2018-10-12",1
"AU","1280","2018-10-13",1
"AU","1280","2018-10-14",1
"AU","1280","2018-10-15",4
"AU","1280","2018-10-16",1
"AU","1280","2018-10-19",1
"AU","1280","2018-10-20",3
"AU","1280","2018-10-22",1
"AU","1280","2018-10-23",3
"AU","1280","2018-10-26",2
"AU","1280","2018-10-29",2
"AU","1280","2018-10-31",1
"AU","1280","2018-11-02",3
"AU","1280","2018-11-05",3
"AU","1280","2018-11-06",2
"AU","1280","2018-11-12",4
"AU","1280","2018-11-13",4
"AU","1280","2018-11-14",1
"AU","1280","2018-11-16",2
"AU","1280","2018-11-18",1
"AU","1280","2018-11-19",2
"AU","1280","2018-11-22",1
"AU","1280","2018-11-23",2
"AU","1280","2018-11-24",1
"AU","1280","2018-11-25",1
"AU","1280","2018-11-26",4
"AU","1280","2018-11-27",3
"AU","1280","2018-11-28",1
"AU","1280","2018-11-30",5
"AU","1280","2018-12-03",3
"AU","1280","2018-12-04",3
"AU","1280","2018-12-05",3
"AU","1280","2018-12-07",1
"AU","1280","2018-12-08",1
"AU","1280","2018-12-13",1
"AU","1280","2018-12-18",1
"AU","1280","2018-12-20",1
"AU","1280","2018-12-23",1
"AU","1280","2018-12-24",1
"AU","1280","2018-12-28",1
"AU","1280","2018-12-31",1
"AU","1280","2019",5
"AU","1280","2019-01-01",1
"AU","1280","2019-01-02",2
"AU","1280","2019-01-03",2
"AU","1280","2019-01-04",2
"AU","1280","2019-01-07",1
"AU","1280","2019-01-08",1
"AU","1280","2019-01-11",1
"AU","1280","2019-01-13",2
"AU","1280","2019-01-14",1
"AU","1280","2019-01-15",1
"AU","1280","2019-01-17",3
"AU","1280","2019-01-18",3
"AU","1280","2019-01-22",1
